Time@[Altitude (Baro-Ft-AGL)],[Altitude (Baro-Ft-AGL)],bILBA,Time@[Velocity (Accel-Ft/Sec)],[Velocity (Accel-Ft/Sec)],bILBA
,,121.309,-1.#QNAN,b1101
,,121.311,-1.#QNAN,b1101
,,121.314,-1.#QNAN,b1101
,,121.316,-1.#QNAN,b1101
,,121.319,-1.#QNAN,b1101
,,121.321,-1.#QNAN,b1101
,,121.324,-1.#QNAN,b1101
,,121.326,-1.#QNAN,b1101
,,121.329,-1.#QNAN,b1101
,,121.331,-1.#QNAN,b1101
,,121.334,-1.#QNAN,b1101
,,121.336,-1.#QNAN,b1101
,,121.339,-1.#QNAN,b1101
,,121.341,-1.#QNAN,b1101
,,121.344,-1.#QNAN,b1101
,,121.346,-1.#QNAN,b1101
,,121.349,-1.#QNAN,b1101
,,121.351,-1.#QNAN,b1101
,,121.354,-1.#QNAN,b1101
,,121.356,-1.#QNAN,b1101
,,121.359,-1.#QNAN,b1101
,,121.361,-1.#QNAN,b1101
,,121.364,-1.#QNAN,b1101
,,121.366,-1.#QNAN,b1101
,,121.369,-1.#QNAN,b1101
,,121.371,-1.#QNAN,b1101
,,121.374,-1.#QNAN,b1101
,,121.376,-1.#QNAN,b1101
,,121.379,-1.#QNAN,b1101
,,121.381,-1.#QNAN,b1101
,,121.384,-1.#QNAN,b1101
,,121.386,-1.#QNAN,b1101
,,121.389,-1.#QNAN,b1101
,,121.391,-1.#QNAN,b1101
,,121.394,-1.#QNAN,b1101
,,121.396,-1.#QNAN,b1101
,,121.399,-1.#QNAN,b1101
,,121.401,-1.#QNAN,b1101
,,121.404,-1.#QNAN,b1101
,,121.406,-1.#QNAN,b1101
,,121.409,-1.#QNAN,b1101
,,121.411,-1.#QNAN,b1101
,,121.414,-1.#QNAN,b1101
,,121.416,-1.#QNAN,b1101
,,121.419,-1.#QNAN,b1101
,,121.421,-1.#QNAN,b1101
,,121.424,-1.#QNAN,b1101
,,121.426,-1.#QNAN,b1101
,,121.429,-1.#QNAN,b1101
,,121.431,-1.#QNAN,b1101
,,121.434,-1.#QNAN,b1101
,,121.436,-1.#QNAN,b1101
,,121.439,-1.#QNAN,b1101
,,121.441,-1.#QNAN,b1101
,,121.444,-1.#QNAN,b1101
,,121.446,-1.#QNAN,b1101
,,121.449,-1.#QNAN,b1101
,,121.451,-1.#QNAN,b1101
,,121.454,-1.#QNAN,b1101
,,121.456,-1.#QNAN,b1101
,,121.459,-1.#QNAN,b1101
,,121.461,-1.#QNAN,b1101
,,121.464,-1.#QNAN,b1101
,,121.466,-1.#QNAN,b1101
,,121.469,-1.#QNAN,b1101
,,121.471,-1.#QNAN,b1101
,,121.474,-1.#QNAN,b1101
,,121.476,-1.#QNAN,b1101
,,121.479,-1.#QNAN,b1101
,,121.481,-1.#QNAN,b1101
,,121.484,-1.#QNAN,b1101
,,121.486,-1.#QNAN,b1101
,,121.489,-1.#QNAN,b1101
,,121.491,-1.#QNAN,b1101
,,121.494,-1.#QNAN,b1101
,,121.496,-1.#QNAN,b1101
,,121.499,-1.#QNAN,b1101
,,121.501,-1.#QNAN,b1101
,,121.504,-1.#QNAN,b1101
,,121.506,-1.#QNAN,b1101
,,121.509,-1.#QNAN,b1101
,,121.511,-1.#QNAN,b1101
,,121.514,-1.#QNAN,b1101
,,121.516,-1.#QNAN,b1101
,,121.519,-1.#QNAN,b1101
,,121.521,-1.#QNAN,b1101
,,121.524,-1.#QNAN,b1101
,,121.526,-1.#QNAN,b1101
,,121.529,-1.#QNAN,b1101
,,121.531,-1.#QNAN,b1101
,,121.534,-1.#QNAN,b1101
,,121.536,-1.#QNAN,b1101
,,121.539,-1.#QNAN,b1101
,,121.541,-1.#QNAN,b1101
,,121.544,-1.#QNAN,b1101
,,121.546,-1.#QNAN,b1101
,,121.549,-1.#QNAN,b1101
,,121.551,-1.#QNAN,b1101
,,121.554,-1.#QNAN,b1101
,,121.556,-1.#QNAN,b1101
,,121.559,-1.#QNAN,b1101
,,121.561,-1.#QNAN,b1101
,,121.564,-1.#QNAN,b1101
,,121.566,-1.#QNAN,b1101
,,121.569,-1.#QNAN,b1101
,,121.571,-1.#QNAN,b1101
,,121.574,-1.#QNAN,b1101
,,121.576,-1.#QNAN,b1101
,,121.579,-1.#QNAN,b1101
,,121.581,-1.#QNAN,b1101
,,121.584,-1.#QNAN,b1101
,,121.586,-1.#QNAN,b1101
,,121.589,-1.#QNAN,b1101
,,121.591,-1.#QNAN,b1101
,,121.594,-1.#QNAN,b1101
,,121.596,-1.#QNAN,b1101
,,121.599,-1.#QNAN,b1101
,,121.601,-1.#QNAN,b1101
,,121.604,-1.#QNAN,b1101
,,121.606,-1.#QNAN,b1101
,,121.609,-1.#QNAN,b1101
,,121.611,-1.#QNAN,b1101
,,121.614,-1.#QNAN,b1101
,,121.616,-1.#QNAN,b1101
,,121.619,-1.#QNAN,b1101
,,121.621,-1.#QNAN,b1101
,,121.624,-1.#QNAN,b1101
,,121.626,-1.#QNAN,b1101
,,121.629,-1.#QNAN,b1101
,,121.631,-1.#QNAN,b1101
,,121.634,-1.#QNAN,b1101
,,121.636,-1.#QNAN,b1101
,,121.639,-1.#QNAN,b1101
,,121.641,-1.#QNAN,b1101
,,121.644,-1.#QNAN,b1101
,,121.646,-1.#QNAN,b1101
,,121.649,-1.#QNAN,b1101
,,121.651,-1.#QNAN,b1101
,,121.654,-1.#QNAN,b1101
,,121.656,-1.#QNAN,b1101
,,121.659,-1.#QNAN,b1101
,,121.661,-1.#QNAN,b1101
,,121.664,-1.#QNAN,b1101
,,121.666,-1.#QNAN,b1101
,,121.669,-1.#QNAN,b1101
,,121.671,-1.#QNAN,b1101
,,121.674,-1.#QNAN,b1101
,,121.676,-1.#QNAN,b1101
,,121.679,-1.#QNAN,b1101
,,121.681,-1.#QNAN,b1101
,,121.684,-1.#QNAN,b1101
,,121.686,-1.#QNAN,b1101
,,121.689,-1.#QNAN,b1101
,,121.691,-1.#QNAN,b1101
,,121.694,-1.#QNAN,b1101
,,121.696,-1.#QNAN,b1101
,,121.699,-1.#QNAN,b1101
,,121.701,-1.#QNAN,b1101
,,121.704,-1.#QNAN,b1101
,,121.706,-1.#QNAN,b1101
,,121.709,-1.#QNAN,b1101
,,121.711,-1.#QNAN,b1101
,,121.714,-1.#QNAN,b1101
,,121.716,-1.#QNAN,b1101
,,121.719,-1.#QNAN,b1101
,,121.721,-1.#QNAN,b1101
,,121.724,-1.#QNAN,b1101
,,121.726,-1.#QNAN,b1101
,,121.729,-1.#QNAN,b1101
,,121.731,-1.#QNAN,b1101
,,121.734,-1.#QNAN,b1101
,,121.736,-1.#QNAN,b1101
,,121.739,-1.#QNAN,b1101
,,121.741,-1.#QNAN,b1101
,,121.744,-1.#QNAN,b1101
,,121.746,-1.#QNAN,b1101
,,121.749,-1.#QNAN,b1101
,,121.751,-1.#QNAN,b1101
,,121.754,-1.#QNAN,b1101
,,121.756,-1.#QNAN,b1101
,,121.759,-1.#QNAN,b1101
,,121.761,-1.#QNAN,b1101
,,121.764,-1.#QNAN,b1101
,,121.766,-1.#QNAN,b1101
,,121.769,-1.#QNAN,b1101
,,121.771,-1.#QNAN,b1101
,,121.774,-1.#QNAN,b1101
,,121.776,-1.#QNAN,b1101
,,121.779,-1.#QNAN,b1101
,,121.781,-1.#QNAN,b1101
,,121.784,-1.#QNAN,b1101
,,121.786,-1.#QNAN,b1101
,,121.789,-1.#QNAN,b1101
,,121.791,-1.#QNAN,b1101
,,121.794,-1.#QNAN,b1101
,,121.796,-1.#QNAN,b1101
,,121.799,-1.#QNAN,b1101
,,121.801,-1.#QNAN,b1101
,,121.804,-1.#QNAN,b1101
,,121.806,-1.#QNAN,b1101
,,121.809,-1.#QNAN,b1101
,,121.811,-1.#QNAN,b1101
,,121.814,-1.#QNAN,b1101
,,121.816,-1.#QNAN,b1101
,,121.819,-1.#QNAN,b1101
,,121.821,-1.#QNAN,b1101
,,121.824,-1.#QNAN,b1101
,,121.826,-1.#QNAN,b1101
,,121.829,-1.#QNAN,b1101
,,121.831,-1.#QNAN,b1101
,,121.834,-1.#QNAN,b1101
,,121.836,-1.#QNAN,b1101
,,121.839,-1.#QNAN,b1101
,,121.841,-1.#QNAN,b1101
,,121.844,-1.#QNAN,b1101
,,121.846,-1.#QNAN,b1101
,,121.849,-1.#QNAN,b1101
,,121.851,-1.#QNAN,b1101
,,121.854,-1.#QNAN,b1101
,,121.856,-1.#QNAN,b1101
,,121.859,-1.#QNAN,b1101
,,121.861,-1.#QNAN,b1101
,,121.864,-1.#QNAN,b1101
,,121.866,-1.#QNAN,b1101
,,121.869,-1.#QNAN,b1101
,,121.871,-1.#QNAN,b1101
,,121.874,-1.#QNAN,b1101
,,121.876,-1.#QNAN,b1101
,,121.879,-1.#QNAN,b1101
,,121.881,-1.#QNAN,b1101
,,121.884,-1.#QNAN,b1101
,,121.886,-1.#QNAN,b1101
,,121.889,-1.#QNAN,b1101
,,121.891,-1.#QNAN,b1101
,,121.894,-1.#QNAN,b1101
,,121.896,-1.#QNAN,b1101
,,121.899,-1.#QNAN,b1101
,,121.901,-1.#QNAN,b1101
,,121.904,-1.#QNAN,b1101
,,121.906,-1.#QNAN,b1101
,,121.909,-1.#QNAN,b1101
,,121.911,-1.#QNAN,b1101
,,121.914,-1.#QNAN,b1101
,,121.916,-1.#QNAN,b1101
,,121.919,-1.#QNAN,b1101
,,121.921,-1.#QNAN,b1101
,,121.924,-1.#QNAN,b1101
,,121.926,-1.#QNAN,b1101
,,121.929,-1.#QNAN,b1101
,,121.931,-1.#QNAN,b1101
,,121.934,-1.#QNAN,b1101
,,121.936,-1.#QNAN,b1101
,,121.939,-1.#QNAN,b1101
,,121.941,-1.#QNAN,b1101
,,121.944,-1.#QNAN,b1101
,,121.946,-1.#QNAN,b1101
,,121.949,-1.#QNAN,b1101
,,121.951,-1.#QNAN,b1101
,,121.954,-1.#QNAN,b1101
,,121.956,-1.#QNAN,b1101
,,121.959,-1.#QNAN,b1101
,,121.961,-1.#QNAN,b1101
,,121.964,-1.#QNAN,b1101
,,121.966,-1.#QNAN,b1101
,,121.969,-1.#QNAN,b1101
,,121.971,-1.#QNAN,b1101
,,121.974,-1.#QNAN,b1101
,,121.976,-1.#QNAN,b1101
,,121.979,-1.#QNAN,b1101
,,121.981,-1.#QNAN,b1101
,,121.984,-1.#QNAN,b1101
,,121.986,-1.#QNAN,b1101
,,121.989,-1.#QNAN,b1101
,,121.991,-1.#QNAN,b1101
,,121.994,-1.#QNAN,b1101
,,121.996,-1.#QNAN,b1101
,,121.999,-1.#QNAN,b1101
,,122.001,-1.#QNAN,b1101
,,122.004,-1.#QNAN,b1101
,,122.006,-1.#QNAN,b1101
,,122.009,-1.#QNAN,b1101
,,122.011,-1.#QNAN,b1101
,,122.014,-1.#QNAN,b1101
,,122.016,-1.#QNAN,b1101
,,122.019,-1.#QNAN,b1101
,,122.021,-1.#QNAN,b1101
,,122.024,-1.#QNAN,b1101
,,122.026,-1.#QNAN,b1101
,,122.029,-1.#QNAN,b1101
,,122.031,-1.#QNAN,b1101
,,122.034,-1.#QNAN,b1101
,,122.036,-1.#QNAN,b1101
,,122.039,-1.#QNAN,b1101
,,122.041,-1.#QNAN,b1101
,,122.044,-1.#QNAN,b1101
,,122.046,-1.#QNAN,b1101
,,122.049,-1.#QNAN,b1101
,,122.051,-1.#QNAN,b1101
,,122.054,-1.#QNAN,b1101
,,122.056,-1.#QNAN,b1101
,,122.059,-1.#QNAN,b1101
,,122.061,-1.#QNAN,b1101
,,122.064,-1.#QNAN,b1101
,,122.066,-1.#QNAN,b1101
,,122.069,-1.#QNAN,b1101
,,122.071,-1.#QNAN,b1101
,,122.074,-1.#QNAN,b1101
,,122.076,-1.#QNAN,b1101
,,122.079,-1.#QNAN,b1101
,,122.081,-1.#QNAN,b1101
,,122.084,-1.#QNAN,b1101
,,122.086,-1.#QNAN,b1101
,,122.089,-1.#QNAN,b1101
,,122.091,-1.#QNAN,b1101
,,122.094,-1.#QNAN,b1101
,,122.096,-1.#QNAN,b1101
,,122.099,-1.#QNAN,b1101
,,122.101,-1.#QNAN,b1101
,,122.104,-1.#QNAN,b1101
,,122.106,-1.#QNAN,b1101
,,122.109,-1.#QNAN,b1101
,,122.111,-1.#QNAN,b1101
,,122.114,-1.#QNAN,b1101
,,122.116,-1.#QNAN,b1101
,,122.119,-1.#QNAN,b1101
,,122.121,-1.#QNAN,b1101
,,122.124,-1.#QNAN,b1101
,,122.126,-1.#QNAN,b1101
,,122.129,-1.#QNAN,b1101
,,122.131,-1.#QNAN,b1101
,,122.134,-1.#QNAN,b1101
,,122.136,-1.#QNAN,b1101
,,122.139,-1.#QNAN,b1101
,,122.141,-1.#QNAN,b1101
,,122.144,-1.#QNAN,b1101
,,122.146,-1.#QNAN,b1101
,,122.149,-1.#QNAN,b1101
,,122.151,-1.#QNAN,b1101
,,122.154,-1.#QNAN,b1101
,,122.156,-1.#QNAN,b1101
,,122.159,-1.#QNAN,b1101
,,122.161,-1.#QNAN,b1101
,,122.164,-1.#QNAN,b1101
,,122.166,-1.#QNAN,b1101
,,122.169,-1.#QNAN,b1101
,,122.171,-1.#QNAN,b1101
,,122.174,-1.#QNAN,b1101
,,122.176,-1.#QNAN,b1101
,,122.179,-1.#QNAN,b1101
,,122.181,-1.#QNAN,b1101
,,122.184,-1.#QNAN,b1101
,,122.186,-1.#QNAN,b1101
,,122.189,-1.#QNAN,b1101
,,122.191,-1.#QNAN,b1101
,,122.194,-1.#QNAN,b1101
,,122.196,-1.#QNAN,b1101
,,122.199,-1.#QNAN,b1101
,,122.201,-1.#QNAN,b1101
,,122.204,-1.#QNAN,b1101
,,122.206,-1.#QNAN,b1101
,,122.209,-1.#QNAN,b1101
,,122.211,-1.#QNAN,b1101
,,122.214,-1.#QNAN,b1101
,,122.216,-1.#QNAN,b1101
,,122.219,-1.#QNAN,b1101
,,122.221,-1.#QNAN,b1101
,,122.224,-1.#QNAN,b1101
,,122.226,-1.#QNAN,b1101
,,122.229,-1.#QNAN,b1101
,,122.231,-1.#QNAN,b1101
,,122.234,-1.#QNAN,b1101
,,122.236,-1.#QNAN,b1101
,,122.239,-1.#QNAN,b1101
,,122.241,-1.#QNAN,b1101
,,122.244,-1.#QNAN,b1101
,,122.246,-1.#QNAN,b1101
,,122.249,-1.#QNAN,b1101
,,122.251,-1.#QNAN,b1101
,,122.254,-1.#QNAN,b1101
,,122.256,-1.#QNAN,b1101
,,122.259,-1.#QNAN,b1101
,,122.261,-1.#QNAN,b1101
,,122.264,-1.#QNAN,b1101
,,122.266,-1.#QNAN,b1101
,,122.269,-1.#QNAN,b1101
,,122.271,-1.#QNAN,b1101
,,122.274,-1.#QNAN,b1101
,,122.276,-1.#QNAN,b1101
,,122.279,-1.#QNAN,b1101
,,122.281,-1.#QNAN,b1101
,,122.284,-1.#QNAN,b1101
,,122.286,-1.#QNAN,b1101
,,122.289,-1.#QNAN,b1101
,,122.291,-1.#QNAN,b1101
,,122.294,-1.#QNAN,b1101
,,122.296,-1.#QNAN,b1101
,,122.299,-1.#QNAN,b1101
,,122.301,-1.#QNAN,b1101
,,122.304,-1.#QNAN,b1101
,,122.306,-1.#QNAN,b1101
,,122.309,-1.#QNAN,b1101
,,122.311,-1.#QNAN,b1101
,,122.314,-1.#QNAN,b1101
,,122.316,-1.#QNAN,b1101
,,122.319,-1.#QNAN,b1101
,,122.321,-1.#QNAN,b1101
,,122.324,-1.#QNAN,b1101
,,122.326,-1.#QNAN,b1101
,,122.329,-1.#QNAN,b1101
,,122.331,-1.#QNAN,b1101
,,122.334,-1.#QNAN,b1101
,,122.336,-1.#QNAN,b1101
,,122.339,-1.#QNAN,b1101
,,122.341,-1.#QNAN,b1101
,,122.344,-1.#QNAN,b1101
,,122.346,-1.#QNAN,b1101
,,122.349,-1.#QNAN,b1101
,,122.351,-1.#QNAN,b1101
,,122.354,-1.#QNAN,b1101
,,122.356,-1.#QNAN,b1101
,,122.359,-1.#QNAN,b1101
,,122.361,-1.#QNAN,b1101
,,122.364,-1.#QNAN,b1101
,,122.366,-1.#QNAN,b1101
,,122.369,-1.#QNAN,b1101
,,122.371,-1.#QNAN,b1101
,,122.374,-1.#QNAN,b1101
,,122.376,-1.#QNAN,b1101
,,122.379,-1.#QNAN,b1101
,,122.381,-1.#QNAN,b1101
,,122.384,-1.#QNAN,b1101
,,122.386,-1.#QNAN,b1101
,,122.389,-1.#QNAN,b1101
,,122.391,-1.#QNAN,b1101
,,122.394,-1.#QNAN,b1101
,,122.396,-1.#QNAN,b1101
,,122.399,-1.#QNAN,b1101
,,122.401,-1.#QNAN,b1101
,,122.404,-1.#QNAN,b1101
,,122.406,-1.#QNAN,b1101
,,122.409,-1.#QNAN,b1101
,,122.411,-1.#QNAN,b1101
,,122.414,-1.#QNAN,b1101
,,122.416,-1.#QNAN,b1101
,,122.419,-1.#QNAN,b1101
,,122.421,-1.#QNAN,b1101
,,122.424,-1.#QNAN,b1101
,,122.426,-1.#QNAN,b1101
,,122.429,-1.#QNAN,b1101
,,122.431,-1.#QNAN,b1101
,,122.434,-1.#QNAN,b1101
,,122.436,-1.#QNAN,b1101
,,122.439,-1.#QNAN,b1101
,,122.441,-1.#QNAN,b1101
,,122.444,-1.#QNAN,b1101
,,122.446,-1.#QNAN,b1101
,,122.449,-1.#QNAN,b1101
,,122.451,-1.#QNAN,b1101
,,122.454,-1.#QNAN,b1101
,,122.456,-1.#QNAN,b1101
,,122.459,-1.#QNAN,b1101
,,122.461,-1.#QNAN,b1101
,,122.464,-1.#QNAN,b1101
,,122.466,-1.#QNAN,b1101
,,122.469,-1.#QNAN,b1101
,,122.471,-1.#QNAN,b1101
,,122.474,-1.#QNAN,b1101
,,122.476,-1.#QNAN,b1101
,,122.479,-1.#QNAN,b1101
,,122.481,-1.#QNAN,b1101
,,122.484,-1.#QNAN,b1101
,,122.486,-1.#QNAN,b1101
,,122.489,-1.#QNAN,b1101
,,122.491,-1.#QNAN,b1101
,,122.494,-1.#QNAN,b1101
,,122.496,-1.#QNAN,b1101
,,122.499,-1.#QNAN,b1101
,,122.501,-1.#QNAN,b1101
,,122.504,-1.#QNAN,b1101
,,122.506,-1.#QNAN,b1101
,,122.509,-1.#QNAN,b1101
,,122.511,-1.#QNAN,b1101
,,122.514,-1.#QNAN,b1101
,,122.516,-1.#QNAN,b1101
,,122.519,-1.#QNAN,b1101
,,122.521,-1.#QNAN,b1101
,,122.524,-1.#QNAN,b1101
,,122.526,-1.#QNAN,b1101
,,122.529,-1.#QNAN,b1101
,,122.531,-1.#QNAN,b1101
,,122.534,-1.#QNAN,b1101
,,122.536,-1.#QNAN,b1101
,,122.539,-1.#QNAN,b1101
,,122.541,-1.#QNAN,b1101
,,122.544,-1.#QNAN,b1101
,,122.546,-1.#QNAN,b1101
,,122.549,-1.#QNAN,b1101
,,122.551,-1.#QNAN,b1101
,,122.554,-1.#QNAN,b1101
,,122.556,-1.#QNAN,b1101
,,122.559,-1.#QNAN,b1101
,,122.561,-1.#QNAN,b1101
,,122.564,-1.#QNAN,b1101
,,122.566,-1.#QNAN,b1101
,,122.569,-1.#QNAN,b1101
,,122.571,-1.#QNAN,b1101
,,122.574,-1.#QNAN,b1101
,,122.576,-1.#QNAN,b1101
,,122.579,-1.#QNAN,b1101
,,122.581,-1.#QNAN,b1101
,,122.584,-1.#QNAN,b1101
,,122.586,-1.#QNAN,b1101
,,122.589,-1.#QNAN,b1101
,,122.591,-1.#QNAN,b1101
,,122.594,-1.#QNAN,b1101
,,122.596,-1.#QNAN,b1101
,,122.599,-1.#QNAN,b1101
,,122.601,-1.#QNAN,b1101
,,122.604,-1.#QNAN,b1101
,,122.606,-1.#QNAN,b1101
,,122.609,-1.#QNAN,b1101
,,122.611,-1.#QNAN,b1101
,,122.614,-1.#QNAN,b1101
,,122.616,-1.#QNAN,b1101
,,122.619,-1.#QNAN,b1101
,,122.621,-1.#QNAN,b1101
,,122.624,-1.#QNAN,b1101
,,122.626,-1.#QNAN,b1101
,,122.629,-1.#QNAN,b1101
,,122.631,-1.#QNAN,b1101
,,122.634,-1.#QNAN,b1101
,,122.636,-1.#QNAN,b1101
,,122.639,-1.#QNAN,b1101
,,122.641,-1.#QNAN,b1101
,,122.644,-1.#QNAN,b1101
,,122.646,-1.#QNAN,b1101
,,122.649,-1.#QNAN,b1101
,,122.651,-1.#QNAN,b1101
,,122.654,-1.#QNAN,b1101
,,122.656,-1.#QNAN,b1101
,,122.659,-1.#QNAN,b1101
,,122.661,-1.#QNAN,b1101
,,122.664,-1.#QNAN,b1101
,,122.666,-1.#QNAN,b1101
,,122.669,-1.#QNAN,b1101
,,122.671,-1.#QNAN,b1101
,,122.674,-1.#QNAN,b1101
,,122.676,-1.#QNAN,b1101
,,122.679,-1.#QNAN,b1101
,,122.681,-1.#QNAN,b1101
,,122.684,-1.#QNAN,b1101
,,122.686,-1.#QNAN,b1101
,,122.689,-1.#QNAN,b1101
,,122.691,-1.#QNAN,b1101
,,122.694,-1.#QNAN,b1101
,,122.696,-1.#QNAN,b1101
,,122.699,-1.#QNAN,b1101
,,122.701,-1.#QNAN,b1101
,,122.704,-1.#QNAN,b1101
,,122.706,-1.#QNAN,b1101
,,122.709,-1.#QNAN,b1101
,,122.711,-1.#QNAN,b1101
,,122.714,-1.#QNAN,b1101
,,122.716,-1.#QNAN,b1101
,,122.719,-1.#QNAN,b1101
,,122.721,-1.#QNAN,b1101
,,122.724,-1.#QNAN,b1101
,,122.726,-1.#QNAN,b1101
,,122.729,-1.#QNAN,b1101
,,122.731,-1.#QNAN,b1101
,,122.734,-1.#QNAN,b1101
,,122.736,-1.#QNAN,b1101
,,122.739,-1.#QNAN,b1101
,,122.741,-1.#QNAN,b1101
,,122.744,-1.#QNAN,b1101
,,122.746,-1.#QNAN,b1101
,,122.749,-1.#QNAN,b1101
,,122.751,-1.#QNAN,b1101
,,122.754,-1.#QNAN,b1101
,,122.756,-1.#QNAN,b1101
,,122.759,-1.#QNAN,b1101
,,122.761,-1.#QNAN,b1101
,,122.764,-1.#QNAN,b1101
,,122.766,-1.#QNAN,b1101
,,122.769,-1.#QNAN,b1101
,,122.771,-1.#QNAN,b1101
,,122.774,-1.#QNAN,b1101
,,122.776,-1.#QNAN,b1101
,,122.779,-1.#QNAN,b1101
,,122.781,-1.#QNAN,b1101
,,122.784,-1.#QNAN,b1101
,,122.786,-1.#QNAN,b1101
,,122.789,-1.#QNAN,b1101
,,122.791,-1.#QNAN,b1101
,,122.794,-1.#QNAN,b1101
,,122.796,-1.#QNAN,b1101
,,122.799,-1.#QNAN,b1101
,,122.801,-1.#QNAN,b1101
,,122.804,-1.#QNAN,b1101
,,122.806,-1.#QNAN,b1101
,,122.809,-1.#QNAN,b1101
,,122.811,-1.#QNAN,b1101
,,122.814,-1.#QNAN,b1101
,,122.816,-1.#QNAN,b1101
,,122.819,-1.#QNAN,b1101
,,122.821,-1.#QNAN,b1101
,,122.824,-1.#QNAN,b1101
,,122.826,-1.#QNAN,b1101
,,122.829,-1.#QNAN,b1101
,,122.831,-1.#QNAN,b1101
,,122.834,-1.#QNAN,b1101
,,122.836,-1.#QNAN,b1101
,,122.839,-1.#QNAN,b1101
,,122.841,-1.#QNAN,b1101
,,122.844,-1.#QNAN,b1101
,,122.846,-1.#QNAN,b1101
,,122.849,-1.#QNAN,b1101
,,122.851,-1.#QNAN,b1101
,,122.854,-1.#QNAN,b1101
,,122.856,-1.#QNAN,b1101
,,122.859,-1.#QNAN,b1101
,,122.861,-1.#QNAN,b1101
,,122.864,-1.#QNAN,b1101
,,122.866,-1.#QNAN,b1101
,,122.869,-1.#QNAN,b1101
,,122.871,-1.#QNAN,b1101
,,122.874,-1.#QNAN,b1101
,,122.876,-1.#QNAN,b1101
,,122.879,-1.#QNAN,b1101
,,122.881,-1.#QNAN,b1101
,,122.884,-1.#QNAN,b1101
,,122.886,-1.#QNAN,b1101
,,122.889,-1.#QNAN,b1101
,,122.891,-1.#QNAN,b1101
,,122.894,-1.#QNAN,b1101
,,122.896,-1.#QNAN,b1101
,,122.899,-1.#QNAN,b1101
,,122.901,-1.#QNAN,b1101
,,122.904,-1.#QNAN,b1101
,,122.906,-1.#QNAN,b1101
,,122.909,-1.#QNAN,b1101
,,122.911,-1.#QNAN,b1101
,,122.914,-1.#QNAN,b1101
,,122.916,-1.#QNAN,b1101
,,122.919,-1.#QNAN,b1101
,,122.921,-1.#QNAN,b1101
,,122.924,-1.#QNAN,b1101
,,122.926,-1.#QNAN,b1101
,,122.929,-1.#QNAN,b1101
,,122.931,-1.#QNAN,b1101
,,122.934,-1.#QNAN,b1101
,,122.936,-1.#QNAN,b1101
,,122.939,-1.#QNAN,b1101
,,122.941,-1.#QNAN,b1101
,,122.944,-1.#QNAN,b1101
,,122.946,-1.#QNAN,b1101
,,122.949,-1.#QNAN,b1101
,,122.951,-1.#QNAN,b1101
,,122.954,-1.#QNAN,b1101
,,122.956,-1.#QNAN,b1101
,,122.959,-1.#QNAN,b1101
,,122.961,-1.#QNAN,b1101
,,122.964,-1.#QNAN,b1101
,,122.966,-1.#QNAN,b1101
,,122.969,-1.#QNAN,b1101
,,122.971,-1.#QNAN,b1101
,,122.974,-1.#QNAN,b1101
,,122.976,-1.#QNAN,b1101
,,122.979,-1.#QNAN,b1101
,,122.981,-1.#QNAN,b1101
,,122.984,-1.#QNAN,b1101
,,122.986,-1.#QNAN,b1101
,,122.989,-1.#QNAN,b1101
,,122.991,-1.#QNAN,b1101
,,122.994,-1.#QNAN,b1101
,,122.996,-1.#QNAN,b1101
,,122.999,-1.#QNAN,b1101
,,123.001,-1.#QNAN,b1101
,,123.004,-1.#QNAN,b1101
,,123.006,-1.#QNAN,b1101
,,123.009,-1.#QNAN,b1101
,,123.011,-1.#QNAN,b1101
,,123.014,-1.#QNAN,b1101
,,123.016,-1.#QNAN,b1101
,,123.019,-1.#QNAN,b1101
,,123.021,-1.#QNAN,b1101
,,123.024,-1.#QNAN,b1101
,,123.026,-1.#QNAN,b1101
,,123.029,-1.#QNAN,b1101
,,123.031,-1.#QNAN,b1101
,,123.034,-1.#QNAN,b1101
,,123.036,-1.#QNAN,b1101
,,123.039,-1.#QNAN,b1101
,,123.041,-1.#QNAN,b1101
,,123.044,-1.#QNAN,b1101
,,123.046,-1.#QNAN,b1101
,,123.049,-1.#QNAN,b1101
,,123.051,-1.#QNAN,b1101
,,123.054,-1.#QNAN,b1101
,,123.056,-1.#QNAN,b1101
,,123.059,-1.#QNAN,b1101
,,123.061,-1.#QNAN,b1101
,,123.064,-1.#QNAN,b1101
,,123.066,-1.#QNAN,b1101
,,123.069,-1.#QNAN,b1101
,,123.071,-1.#QNAN,b1101
,,123.074,-1.#QNAN,b1101
,,123.076,-1.#QNAN,b1101
,,123.079,-1.#QNAN,b1101
,,123.081,-1.#QNAN,b1101
,,123.084,-1.#QNAN,b1101
,,123.086,-1.#QNAN,b1101
,,123.089,-1.#QNAN,b1101
,,123.091,-1.#QNAN,b1101
,,123.094,-1.#QNAN,b1101
,,123.096,-1.#QNAN,b1101
,,123.099,-1.#QNAN,b1101
,,123.101,-1.#QNAN,b1101
,,123.104,-1.#QNAN,b1101
,,123.106,-1.#QNAN,b1101
,,123.109,-1.#QNAN,b1101
,,123.111,-1.#QNAN,b1101
,,123.114,-1.#QNAN,b1101
,,123.116,-1.#QNAN,b1101
,,123.119,-1.#QNAN,b1101
,,123.121,-1.#QNAN,b1101
,,123.124,-1.#QNAN,b1101
,,123.126,-1.#QNAN,b1101
,,123.129,-1.#QNAN,b1101
,,123.131,-1.#QNAN,b1101
,,123.134,-1.#QNAN,b1101
,,123.136,-1.#QNAN,b1101
